OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Region,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude,ShippingDelay,OrderMonth,OrderYear
2011-02-07,Technology,Chesapeake,United States,Neil Ducich,0.0,CA-2011-131905,23320,Aastra 57i VoIP phone,42,1,South,162,Corporate,2011-02-10,First Class,Virginia,Phones,3,212,Shipped Late,1,,161.61,0.25925925925925924,,36.7352,-76.2384,2,2,2011
2011-02-08,Office Supplies,New York City,United States,Chris Selesnick,0.0,US-2011-169390,10024,Acco Perma 4000 Stacking Storage Drawers,10,4,East,65,Corporate,2011-02-11,Second Class,New York,Storage,3,85,Shipped On Time,3,,64.96,0.15384615384615385,,40.7864,-73.9764,0,2,2011
2011-02-08,Technology,Linden,United States,Cyma Kinney,0.0,CA-2011-107755,7036,Maxell DVD-RAM Discs,50,7,East,115,Corporate,2011-02-13,Standard Class,New Jersey,Accessories,5,151,Shipped Early,6,,115.36,0.43478260869565216,,40.6354,-74.2556,-1,2,2011
2011-02-09,Furniture,North Las Vegas,United States,Nathan Mautz,0.0,CA-2011-125759,89031,"Master Caster Door Stop, Large Brown",6,2,West,15,Home Office,2011-02-10,First Class,Nevada,Furnishings,1,19,Shipped On Time,1,,14.56,0.4,,36.2589,-115.1718,0,2,2011
2011-02-12,Furniture,Chesapeake,United States,Natalie Fritzler,0.0,CA-2011-127614,23320,Hon 2111 Invitation Series Corner Table,75,6,South,1256,Consumer,2011-02-16,Standard Class,Virginia,Tables,4,1646,Shipped Early,6,,1256.22,0.059713375796178345,,36.7352,-76.2384,-2,2,2011
2011-02-12,Furniture,Columbia,United States,Guy Armstrong,0.0,CA-2011-168368,65203,"Global Value Mid-Back Managers Chair, Gray",15,1,Central,61,Consumer,2011-02-16,Second Class,Missouri,Chairs,4,80,Shipped Late,3,,60.89,0.2459016393442623,,38.9348,-92.3639,1,2,2011
2011-02-12,Furniture,Columbia,United States,Guy Armstrong,0.0,CA-2011-168368,65203,"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60, Lip 20 x 11 -90 Degree Angle",53,3,Central,333,Consumer,2011-02-16,Second Class,Missouri,Furnishings,4,436,Shipped Late,3,,332.94,0.15915915915915915,,38.9348,-92.3639,1,2,2011
2011-02-12,Office Supplies,Chesapeake,United States,Natalie Fritzler,0.0,CA-2011-127614,23320,Wilson Jones Leather-Like Binders with DublLock Round Rings,8,2,South,17,Consumer,2011-02-16,Standard Class,Virginia,Binders,4,23,Shipped Early,6,,17.46,0.47058823529411764,,36.7352,-76.2384,-2,2,2011
2011-02-12,Office Supplies,Columbia,United States,Guy Armstrong,0.0,CA-2011-168368,65203,Avery 483,7,3,Central,15,Consumer,2011-02-16,Second Class,Missouri,Labels,4,20,Shipped Late,3,,14.94,0.4666666666666667,,38.9348,-92.3639,1,2,2011
2011-02-12,Office Supplies,Columbia,United States,Guy Armstrong,0.0,CA-2011-168368,65203,Fellowes Neat Ideas Storage Cubes,3,2,Central,65,Consumer,2011-02-16,Second Class,Missouri,Storage,4,85,Shipped Late,3,,64.96,0.046153846153846156,,38.9348,-92.3639,1,2,2011
2011-02-12,Office Supplies,Columbia,United States,Guy Armstrong,0.0,CA-2011-168368,65203,VariCap6 Expandable Binder,24,3,Central,52,Consumer,2011-02-16,Second Class,Missouri,Binders,4,68,Shipped Late,3,,51.9,0.46153846153846156,,38.9348,-92.3639,1,2,2011
2011-02-12,Office Supplies,Columbia,United States,Guy Armstrong,0.0,CA-2011-168368,65203,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4,2,Central,10,Consumer,2011-02-16,Second Class,Missouri,Binders,4,13,Shipped Late,3,,9.64,0.4,,38.9348,-92.3639,1,2,2011
2011-02-12,Technology,Chesapeake,United States,Natalie Fritzler,0.0,CA-2011-127614,23320,Enermax Aurora Lite Keyboard,103,3,South,234,Consumer,2011-02-16,Standard Class,Virginia,Accessories,4,307,Shipped Early,6,,234.45,0.44017094017094016,,36.7352,-76.2384,-2,2,2011
2011-02-13,Furniture,Concord,United States,Sanjit Chand,0.2,US-2011-110674,94521,"Global Geo Office Task Chair, Gray",-24,2,West,130,Consumer,2011-02-19,Standard Class,California,Chairs,6,170,Shipped On Time,6,,129.57,-0.18461538461538463,,37.9575,-121.975,0,2,2011
2011-02-15,Office Supplies,Houston,United States,Shui Tom,0.2,CA-2011-107706,77095,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",6,3,Central,16,Consumer,2011-02-20,Second Class,Texas,Paper,5,21,Shipped Late,3,,16.18,0.375,,29.8941,-95.6481,2,2,2011
2011-02-15,Office Supplies,Seattle,United States,Marina Lichtenstein,0.0,CA-2011-121762,98103,Belkin 8 Outlet Surge Protector,23,2,West,82,Corporate,2011-02-19,Standard Class,Washington,Appliances,4,107,Shipped Early,6,,81.96,0.2804878048780488,,47.6733,-122.3426,-2,2,2011
2011-02-15,Office Supplies,Seattle,United States,Marina Lichtenstein,0.0,CA-2011-121762,98103,Compact Automatic Electric Letter Opener,5,2,West,239,Corporate,2011-02-19,Standard Class,Washington,Supplies,4,313,Shipped Early,6,,238.62,0.02092050209205021,,47.6733,-122.3426,-2,2,2011
2011-02-15,Technology,Seattle,United States,Marina Lichtenstein,0.0,CA-2011-121762,98103,Logitech G600 MMO Gaming Mouse,86,3,West,240,Corporate,2011-02-19,Standard Class,Washington,Accessories,4,314,Shipped Early,6,,239.97,0.35833333333333334,,47.6733,-122.3426,-2,2,2011
2011-02-16,Office Supplies,Seattle,United States,Barry Französisch,0.2,CA-2011-165568,98105,Pressboard Data Binders by Wilson Jones,7,5,West,21,Corporate,2011-02-20,Standard Class,Washington,Binders,4,28,Shipped Early,6,,21.36,0.3333333333333333,,47.6633,-122.3022,-2,2,2011
2011-02-17,Office Supplies,Dallas,United States,Michael Nguyen,0.8,CA-2011-122567,75220,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",-14,2,Central,8,Consumer,2011-02-22,Standard Class,Texas,Appliances,5,10,Shipped Early,6,,7.96,-1.75,,32.8681,-96.8622,-1,2,2011
2011-02-17,Office Supplies,Dallas,United States,Michael Nguyen,0.8,CA-2011-122567,75220,Wilson Jones Easy Flow II Sheet Lifters,-2,3,Central,1,Consumer,2011-02-22,Standard Class,Texas,Binders,5,1,Shipped Early,6,,1.08,-2.0,,32.8681,-96.8622,-1,2,2011
2011-02-18,Office Supplies,Chicago,United States,Delfina Latchford,0.2,CA-2011-154165,60653,Staples,9,14,Central,54,Consumer,2011-02-25,Standard Class,Illinois,Art,7,71,Shipped Late,6,,54.21,0.16666666666666666,,41.8196,-87.6126,1,2,2011
2011-02-19,Furniture,Lubbock,United States,Troy Blackwell,0.6,US-2011-165589,79424,"DAX Copper Panel Document Frame, 5 x 7 Size",-11,5,Central,25,Consumer,2011-02-19,Same Day,Texas,Furnishings,0,33,Shipped On Time,0,,25.16,-0.44,,33.5159,-101.9344,0,2,2011
2011-02-19,Office Supplies,Arlington,United States,Aaron Bergman,0.2,CA-2011-152905,76017,Akro Stacking Bins,-3,2,Central,13,Consumer,2011-02-25,Standard Class,Texas,Storage,6,17,Shipped On Time,6,,12.62,-0.23076923076923078,,32.6555,-97.1599,0,2,2011
2011-02-21,Furniture,Richmond,United States,Linda Cazamias,0.0,CA-2011-109491,47374,"Master Caster Door Stop, Brown",7,4,Central,20,Corporate,2011-02-27,Standard Class,Indiana,Furnishings,6,27,Shipped On Time,6,,20.32,0.35,,39.8324,-84.8936,0,2,2011
2011-02-21,Office Supplies,Los Angeles,United States,Steven Roelle,0.0,CA-2011-164903,90049,Xerox 204,6,2,West,13,Home Office,2011-02-25,Standard Class,California,Paper,4,17,Shipped Early,6,,12.96,0.46153846153846156,,34.066,-118.474,-2,2,2011
2011-02-21,Technology,Richmond,United States,Linda Cazamias,0.0,CA-2011-109491,47374,Enermax Briskie RF Wireless Keyboard and Mouse Combo,22,3,Central,62,Corporate,2011-02-27,Standard Class,Indiana,Accessories,6,82,Shipped On Time,6,,62.31,0.3548387096774194,,39.8324,-84.8936,0,2,2011
2011-02-22,Office Supplies,Woodstock,United States,Tamara Manning,0.8,CA-2011-165540,60098,GBC Standard Plastic Binding Systems Combs,-14,5,Central,9,Consumer,2011-02-26,Standard Class,Illinois,Binders,4,12,Shipped Early,6,,8.85,-1.5555555555555556,,42.3198,-88.4477,-2,2,2011
2011-02-23,Office Supplies,Moreno Valley,United States,Sue Ann Reed,0.0,CA-2011-133354,92553,Xerox 220,9,3,West,19,Consumer,2011-02-25,First Class,California,Paper,2,25,Shipped Late,1,,19.44,0.47368421052631576,,33.9157,-117.2351,1,2,2011
2011-02-24,Office Supplies,El Paso,United States,Michael Grace,0.8,CA-2011-103744,79907,GBC Plastic Binding Combs,-7,3,Central,4,Home Office,2011-02-28,Standard Class,Texas,Binders,4,6,Shipped Early,6,,4.43,-1.75,,31.7089,-106.3293,-2,2,2011
2011-02-24,Office Supplies,El Paso,United States,Michael Grace,0.2,CA-2011-103744,79907,Staples,2,3,Central,7,Home Office,2011-02-28,Standard Class,Texas,Labels,4,9,Shipped Early,6,,6.94,0.2857142857142857,,31.7089,-106.3293,-2,2,2011
2011-02-25,Office Supplies,Medford,United States,Jennifer Halladay,0.2,US-2011-137680,97504,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",11,4,West,33,Consumer,2011-03-02,Standard Class,Oregon,Paper,5,43,Shipped Early,6,,32.9,0.3333333333333333,,42.3363,-122.8398,-1,2,2011
2011-02-25,Office Supplies,Medford,United States,Jennifer Halladay,0.2,US-2011-137680,97504,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",8,3,West,23,Consumer,2011-03-02,Standard Class,Oregon,Paper,5,30,Shipped Early,6,,22.78,0.34782608695652173,,42.3363,-122.8398,-1,2,2011
2011-02-28,Office Supplies,Columbus,United States,Joy Smith,0.2,CA-2011-156545,43229,Zebra Zazzle Fluorescent Highlighters,3,4,East,19,Consumer,2011-03-03,First Class,Ohio,Art,3,25,Shipped Late,1,,19.46,0.15789473684210525,,40.0839,-82.9726,2,2,2011
2011-03-01,Furniture,El Paso,United States,Shahid Collister,0.6,CA-2011-131009,79907,DAX Black Cherry Wood-Tone Poster Frame,-35,6,Central,64,Consumer,2011-03-05,Standard Class,Texas,Furnishings,4,83,Shipped Early,6,,63.55,-0.546875,,31.7089,-106.3293,-2,3,2011
2011-03-01,Furniture,El Paso,United States,Shahid Collister,0.3,CA-2011-131009,79907,Harbour Creations Steel Folding Chair,0,6,Central,362,Consumer,2011-03-05,Standard Class,Texas,Chairs,4,475,Shipped Early,6,,362.25,0.0,,31.7089,-106.3293,-2,3,2011
2011-03-01,Furniture,Elmhurst,United States,Vicky Freymann,0.3,CA-2011-113880,60126,Novimex Swivel Fabric Task Chair,-172,6,Central,634,Home Office,2011-03-05,Standard Class,Illinois,Chairs,4,831,Shipped Early,6,,634.12,-0.27129337539432175,,41.8927,-87.941,-2,3,2011
2011-03-01,Furniture,Houston,United States,Giulietta Weimer,0.3,CA-2011-168312,77036,Bevis Round Conference Room Tables and Bases,-43,3,Central,377,Consumer,2011-03-07,Standard Class,Texas,Tables,6,493,Shipped On Time,6,,376.51,-0.11405835543766578,,29.6984,-95.5405,0,3,2011
2011-03-01,Furniture,Seattle,United States,Dave Brooks,0.2,CA-2011-104269,98115,Global Deluxe High-Back Managers Chair,51,2,West,458,Consumer,2011-03-06,Second Class,Washington,Chairs,5,600,Shipped Late,3,,457.57,0.11135371179039301,,47.6849,-122.2968,2,3,2011
2011-03-01,Office Supplies,El Paso,United States,Shahid Collister,0.2,CA-2011-131009,79907,Fellowes Bankers Box Recycled Super Stor/Drawer,-23,3,Central,130,Consumer,2011-03-05,Standard Class,Texas,Storage,4,170,Shipped Early,6,,129.55,-0.17692307692307693,,31.7089,-106.3293,-2,3,2011
2011-03-01,Office Supplies,El Paso,United States,Shahid Collister,0.2,CA-2011-131009,79907,Plymouth Boxed Rubber Bands by Plymouth,-4,5,Central,19,Consumer,2011-03-05,Standard Class,Texas,Fasteners,4,25,Shipped Early,6,,18.84,-0.21052631578947367,,31.7089,-106.3293,-2,3,2011
2011-03-01,Office Supplies,Elmhurst,United States,Vicky Freymann,0.2,CA-2011-113880,60126,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,6,3,Central,17,Home Office,2011-03-05,Standard Class,Illinois,Paper,4,23,Shipped Early,6,,17.47,0.35294117647058826,,41.8927,-87.941,-2,3,2011
2011-03-01,Office Supplies,Houston,United States,Giulietta Weimer,0.2,CA-2011-168312,77036,Recycled Steel Personal File for Hanging File Folders,9,3,Central,137,Consumer,2011-03-07,Standard Class,Texas,Storage,6,180,Shipped On Time,6,,137.35,0.06569343065693431,,29.6984,-95.5405,0,3,2011
2011-03-01,Technology,New York City,United States,Hallie Redmond,0.0,US-2011-143707,10035,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,2,3,East,6,Home Office,2011-03-05,Standard Class,New York,Phones,4,8,Shipped Early,6,,5.94,0.3333333333333333,,40.8011,-73.9371,-2,3,2011
2011-03-02,Office Supplies,New York City,United States,Kristina Nunn,0.0,CA-2011-107524,10009,"Array Parchment Paper, Assorted Colors",17,5,East,36,Home Office,2011-03-08,Standard Class,New York,Paper,6,48,Shipped On Time,6,,36.4,0.4722222222222222,,40.7262,-73.9796,0,3,2011
2011-03-02,Office Supplies,New York City,United States,Kristina Nunn,0.0,CA-2011-107524,10009,Staples,5,2,East,11,Home Office,2011-03-08,Standard Class,New York,Envelopes,6,15,Shipped On Time,6,,11.36,0.45454545454545453,,40.7262,-73.9796,0,3,2011
2011-03-02,Office Supplies,Philadelphia,United States,Nicole Hansen,0.2,CA-2011-111157,19120,Xerox 1971,1,1,East,3,Corporate,2011-03-06,Standard Class,Pennsylvania,Paper,4,4,Shipped Early,6,,3.42,0.3333333333333333,,40.0343,-75.1213,-2,3,2011
2011-03-02,Technology,Philadelphia,United States,Nicole Hansen,0.2,CA-2011-111157,19120,Hypercom P1300 Pinpad,32,3,East,151,Corporate,2011-03-06,Standard Class,Pennsylvania,Accessories,4,198,Shipped Early,6,,151.2,0.2119205298013245,,40.0343,-75.1213,-2,3,2011
2011-03-03,Furniture,Columbus,United States,Jill Stevenson,0.5,US-2011-127978,43229,OSullivan 4-Shelf Bookcase in Odessa Pine,-200,5,East,302,Corporate,2011-03-08,Standard Class,Ohio,Bookcases,5,396,Shipped Early,6,,302.45,-0.6622516556291391,,40.0839,-82.9726,-1,3,2011
2011-03-03,Furniture,San Diego,United States,Eva Jacobs,0.2,CA-2011-105648,92037,"Bevis Oval Conference Table, Walnut",-23,3,West,626,Consumer,2011-03-07,Standard Class,California,Tables,4,821,Shipped Early,6,,626.35,-0.036741214057507986,,32.8455,-117.2521,-2,3,2011
2011-03-03,Office Supplies,Columbus,United States,Jill Stevenson,0.2,US-2011-127978,43229,Avery 495,5,3,East,15,Corporate,2011-03-08,Standard Class,Ohio,Labels,5,20,Shipped Early,6,,15.12,0.3333333333333333,,40.0839,-82.9726,-1,3,2011
2011-03-03,Office Supplies,Columbus,United States,Jill Stevenson,0.2,US-2011-127978,43229,Eldon Shelf Savers Cubes and Bins,-10,8,East,45,Corporate,2011-03-08,Standard Class,Ohio,Storage,5,59,Shipped Early,6,,44.67,-0.2222222222222222,,40.0839,-82.9726,-1,3,2011
2011-03-03,Office Supplies,Houston,United States,Sam Craven,0.8,CA-2011-130421,77095,3.6 Cubic Foot Counter Height Office Refrigerator,-460,3,Central,177,Consumer,2011-03-07,Standard Class,Texas,Appliances,4,232,Shipped Early,6,,176.77,-2.598870056497175,,29.8941,-95.6481,-2,3,2011
2011-03-03,Office Supplies,New York City,United States,Anne Pryor,0.2,CA-2011-127964,10035,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",9,5,East,25,Home Office,2011-03-08,Standard Class,New York,Binders,5,33,Shipped Early,6,,25.32,0.36,,40.8011,-73.9371,-1,3,2011
2011-03-03,Office Supplies,New York City,United States,Anne Pryor,0.2,CA-2011-127964,10035,Ibico Laser Imprintable Binding System Covers,41,3,East,126,Home Office,2011-03-08,Standard Class,New York,Binders,5,165,Shipped Early,6,,125.76,0.3253968253968254,,40.8011,-73.9371,-1,3,2011
2011-03-03,Office Supplies,Wilmington,United States,Ashley Jarboe,0.2,CA-2011-155852,28403,Zebra Zazzle Fluorescent Highlighters,3,4,South,19,Consumer,2011-03-07,Second Class,North Carolina,Art,4,25,Shipped Late,3,,19.46,0.15789473684210525,,34.2237,-77.8862,1,3,2011
2011-03-03,Technology,New York City,United States,Anne Pryor,0.0,CA-2011-127964,10035,PowerGen Dual USB Car Charger,5,1,East,10,Home Office,2011-03-08,Standard Class,New York,Phones,5,13,Shipped Early,6,,9.99,0.5,,40.8011,-73.9371,-1,3,2011
2011-03-04,Office Supplies,Columbia,United States,Clay Ludtke,0.0,CA-2011-116239,29203,Sensible Storage WireTech Storage Systems,18,5,South,355,Consumer,2011-03-04,Same Day,South Carolina,Storage,0,465,Shipped On Time,0,,354.9,0.05070422535211268,,34.0635,-81.0265,0,3,2011
2011-03-04,Office Supplies,Margate,United States,Sanjit Chand,0.2,CA-2011-117016,33063,"BIC Brite Liner Highlighters, Chisel Tip",2,3,South,16,Consumer,2011-03-09,Standard Class,Florida,Art,5,20,Shipped Early,6,,15.55,0.125,,26.2674,-80.2092,-1,3,2011
2011-03-05,Office Supplies,Yonkers,United States,Aimee Bixby,0.0,CA-2011-169061,10701,Acme Forged Steel Scissors with Black Enamel Handles,5,2,East,19,Consumer,2011-03-08,Second Class,New York,Supplies,3,24,Shipped On Time,3,,18.62,0.2631578947368421,,40.9461,-73.8669,0,3,2011
2011-03-05,Office Supplies,Yonkers,United States,Aimee Bixby,0.2,CA-2011-169061,10701,GBC Wire Binding Combs,17,6,East,50,Consumer,2011-03-08,Second Class,New York,Binders,3,65,Shipped On Time,3,,49.63,0.34,,40.9461,-73.8669,0,3,2011
2011-03-05,Office Supplies,Yonkers,United States,Aimee Bixby,0.0,CA-2011-169061,10701,Newell 345,15,3,East,60,Consumer,2011-03-08,Second Class,New York,Art,3,78,Shipped On Time,3,,59.52,0.25,,40.9461,-73.8669,0,3,2011
2011-03-05,Office Supplies,Yonkers,United States,Aimee Bixby,0.0,CA-2011-169061,10701,Xerox 1891,46,2,East,98,Consumer,2011-03-08,Second Class,New York,Paper,3,128,Shipped On Time,3,,97.82,0.46938775510204084,,40.9461,-73.8669,0,3,2011
2011-03-05,Technology,Yonkers,United States,Aimee Bixby,0.0,CA-2011-169061,10701,Logitech Wireless Gaming Headset G930,178,3,East,480,Consumer,2011-03-08,Second Class,New York,Accessories,3,629,Shipped On Time,3,,479.97,0.37083333333333335,,40.9461,-73.8669,0,3,2011
2011-03-07,Furniture,Seattle,United States,Aaron Bergman,0.2,CA-2011-156587,98103,"Global Push Button Managers Chair, Indigo",5,1,West,49,Consumer,2011-03-08,First Class,Washington,Chairs,1,64,Shipped On Time,1,,48.71,0.10204081632653061,,47.6733,-122.3426,0,3,2011
2011-03-07,Furniture,Seattle,United States,Craig Molinari,0.2,CA-2011-104563,98103,"Global Leather and Oak Executive Chair, Black",54,2,West,482,Corporate,2011-03-12,Standard Class,Washington,Chairs,5,631,Shipped Early,6,,481.57,0.11203319502074689,,47.6733,-122.3426,-1,3,2011
2011-03-07,Furniture,Seattle,United States,Craig Molinari,0.2,CA-2011-104563,98103,Office Star - Task Chair with Contemporary Loop Arms,22,6,West,437,Corporate,2011-03-12,Standard Class,Washington,Chairs,5,572,Shipped Early,6,,436.7,0.05034324942791762,,47.6733,-122.3426,-1,3,2011
2011-03-07,Office Supplies,Des Moines,United States,Nora Pelletier,0.2,US-2011-131982,98198,Catalog Binders with Expanding Posts,34,2,West,108,Home Office,2011-03-11,Second Class,Washington,Binders,4,141,Shipped Late,3,,107.65,0.3148148148148148,,47.3929,-122.3129,1,3,2011
2011-03-07,Office Supplies,Seattle,United States,Aaron Bergman,0.0,CA-2011-156587,98103,Carina 42Hx23 3/4W Media Storage Unit,5,3,West,243,Consumer,2011-03-08,First Class,Washington,Storage,1,318,Shipped On Time,1,,242.94,0.0205761316872428,,47.6733,-122.3426,0,3,2011
2011-03-07,Office Supplies,Seattle,United States,Aaron Bergman,0.0,CA-2011-156587,98103,Newell 330,5,3,West,18,Consumer,2011-03-08,First Class,Washington,Art,1,24,Shipped On Time,1,,17.94,0.2777777777777778,,47.6733,-122.3426,0,3,2011
2011-03-07,Office Supplies,Seattle,United States,Craig Molinari,0.0,CA-2011-104563,98103,Contico 72H Heavy-Duty Storage System,0,5,West,205,Corporate,2011-03-12,Standard Class,Washington,Storage,5,269,Shipped Early,6,,204.9,0.0,,47.6733,-122.3426,-1,3,2011
2011-03-07,Office Supplies,Seattle,United States,Craig Molinari,0.0,CA-2011-104563,98103,Newell Chalk Holder,9,5,West,21,Corporate,2011-03-12,Standard Class,Washington,Art,5,27,Shipped Early,6,,20.65,0.42857142857142855,,47.6733,-122.3426,-1,3,2011
2011-03-10,Office Supplies,Denver,United States,Kean Thornton,0.2,US-2011-140116,80219,"BOSTON Ranger #55 Pencil Sharpener, Black",9,4,West,83,Consumer,2011-03-17,Standard Class,Colorado,Art,7,109,Shipped Late,6,,83.17,0.10843373493975904,,39.6956,-105.0341,1,3,2011
2011-03-10,Office Supplies,Denver,United States,Kean Thornton,0.2,US-2011-140116,80219,Tennsco 6- and 18-Compartment Lockers,-16,3,West,636,Consumer,2011-03-17,Standard Class,Colorado,Storage,7,834,Shipped Late,6,,636.41,-0.025157232704402517,,39.6956,-105.0341,1,3,2011
2011-03-10,Office Supplies,Royal Oak,United States,Scott Williamson,0.0,US-2011-100279,48073,"Geographics Note Cards, Blank, White, 8 1/2 x 11",11,2,Central,22,Consumer,2011-03-14,Standard Class,Michigan,Paper,4,29,Shipped Early,6,,22.38,0.5,,42.519,-83.157,-2,3,2011
2011-03-11,Furniture,Columbus,United States,Chloris Kastensmidt,0.2,CA-2011-166884,43229,Eldon Wave Desk Accessories,2,5,East,8,Consumer,2011-03-16,Second Class,Ohio,Furnishings,5,11,Shipped Late,3,,8.32,0.25,,40.0839,-82.9726,2,3,2011
2011-03-11,Office Supplies,Columbus,United States,Chloris Kastensmidt,0.2,CA-2011-166884,43229,Stockwell Push Pins,2,6,East,10,Consumer,2011-03-16,Second Class,Ohio,Fasteners,5,14,Shipped Late,3,,10.46,0.2,,40.0839,-82.9726,2,3,2011
